PlotID,PlotCode,PlotViewID,TreeID,WD
40,CUZ-01,40,27776,="0.618444444444444"
40,CUZ-01,40,27777,="0.465"
40,CUZ-01,40,27778,="0.618444444444444"
40,CUZ-01,40,27779,="0.665"
40,CUZ-01,40,27780,="0.7775"
40,CUZ-01,40,27781,="0.86"
40,CUZ-01,40,27782,="0.6"
40,CUZ-01,40,27783,="0.49"
40,CUZ-01,40,27784,="0.657106481481482"
40,CUZ-01,40,27785,="0.515"
40,CUZ-01,40,27786,="0.5575"
40,CUZ-01,40,27787,="0.633333333333333"
40,CUZ-01,40,27788,="0.736533333333333"
40,CUZ-01,40,27789,="0.665"
40,CUZ-01,40,27790,="0.618444444444444"
40,CUZ-01,40,27791,="0.490833333333333"
40,CUZ-01,40,27792,="0.618444444444444"
40,CUZ-01,40,27793,="0.465"
40,CUZ-01,40,27794,="0.387666666666667"
40,CUZ-01,40,27795,="0.410277777777778"
40,CUZ-01,40,27796,="0.6"
40,CUZ-01,40,27797,="0.5005"
40,CUZ-01,40,27798,="0.326"
40,CUZ-01,40,27799,="0.387666666666667"
40,CUZ-01,40,27800,="0.7775"
40,CUZ-01,40,27801,="0.7685"
40,CUZ-01,40,27802,="0.387666666666667"
40,CUZ-01,40,27803,="0.387666666666667"
40,CUZ-01,40,27804,="0.588814717970522"
40,CUZ-01,40,27805,="0.515"
40,CUZ-01,40,27806,="0.6"
40,CUZ-01,40,27807,="0.618444444444444"
40,CUZ-01,40,27808,="0.595"
40,CUZ-01,40,27809,="0.465"
40,CUZ-01,40,27810,="0.9"
40,CUZ-01,40,27811,="0.808"
40,CUZ-01,40,27812,="0.665"
40,CUZ-01,40,27813,="0.665"
40,CUZ-01,40,27814,="0.56"
40,CUZ-01,40,27815,="0.69"
40,CUZ-01,40,27816,="0.657106481481482"
40,CUZ-01,40,27817,="0.490833333333333"
40,CUZ-01,40,27818,="0.757886443148688"
40,CUZ-01,40,27819,="0.465"
40,CUZ-01,40,27820,="0.598571428571429"
40,CUZ-01,40,27821,="0.387666666666667"
40,CUZ-01,40,27822,="0.665"
40,CUZ-01,40,27823,="0.635"
40,CUZ-01,40,27824,="0.618444444444444"
40,CUZ-01,40,27825,="0.665"
40,CUZ-01,40,27826,="0.679730769230769"
40,CUZ-01,40,27827,="0.465"
40,CUZ-01,40,27828,="0.440666666666667"
40,CUZ-01,40,27829,="0.618444444444444"
40,CUZ-01,40,27830,="0.490833333333333"
40,CUZ-01,40,27831,="0.497637566788411"
40,CUZ-01,40,27832,="0.618444444444444"
40,CUZ-01,40,27833,="0.23"
40,CUZ-01,40,27834,="0.266"
40,CUZ-01,40,27835,="0.335"
40,CUZ-01,40,27836,="0.49"
40,CUZ-01,40,27837,="0.23"
40,CUZ-01,40,27838,="0.355666666666667"
40,CUZ-01,40,27839,="0.465"
40,CUZ-01,40,27840,="0.266"
40,CUZ-01,40,27841,="0.465"
40,CUZ-01,40,27842,="0.6"
40,CUZ-01,40,27843,="0.645"
40,CUZ-01,40,27844,="0.595"
40,CUZ-01,40,27845,="0.508"
40,CUZ-01,40,27846,="0.387666666666667"
40,CUZ-01,40,27847,="0.58"
40,CUZ-01,40,27848,="0.893333333333333"
40,CUZ-01,40,27849,="0.508"
40,CUZ-01,40,27850,="0.355666666666667"
40,CUZ-01,40,27851,="0.5575"
40,CUZ-01,40,27852,="0.465"
40,CUZ-01,40,27853,="0.635"
40,CUZ-01,40,27854,="0.42"
40,CUZ-01,40,27855,="0.618444444444444"
40,CUZ-01,40,27856,="0.67"
40,CUZ-01,40,27857,="0.616"
40,CUZ-01,40,27858,="0.657106481481482"
40,CUZ-01,40,27859,="0.6"
40,CUZ-01,40,27860,="0.494722222222222"
40,CUZ-01,40,27861,="0.786714285714286"
40,CUZ-01,40,27862,="0.7775"
40,CUZ-01,40,27863,="0.515"
40,CUZ-01,40,27864,="0.355666666666667"
40,CUZ-01,40,27865,="0.58"
40,CUZ-01,40,27866,="0.387666666666667"
40,CUZ-01,40,27867,="0.42"
40,CUZ-01,40,27868,="0.501055555555555"
40,CUZ-01,40,27869,="0.726666666666667"
40,CUZ-01,40,27870,="0.457"
40,CUZ-01,40,27871,="0.665"
40,CUZ-01,40,27872,="0.42"
40,CUZ-01,40,27873,="0.49"
40,CUZ-01,40,27874,="0.387666666666667"
40,CUZ-01,40,27875,="0.478082988980716"
40,CUZ-01,40,27876,="0.6"
40,CUZ-01,40,27877,="0.267"
40,CUZ-01,40,27878,="0.508"
40,CUZ-01,40,27879,="0.490833333333333"
40,CUZ-01,40,27880,="0.478082988980716"
40,CUZ-01,40,27881,="0.534375"
40,CUZ-01,40,27882,="0.3605"
40,CUZ-01,40,27883,="0.798046296296296"
40,CUZ-01,40,27884,="0.635"
40,CUZ-01,40,27885,="0.534375"
40,CUZ-01,40,27886,="0.758"
40,CUZ-01,40,27887,="0.7775"
40,CUZ-01,40,27888,="0.657106481481482"
40,CUZ-01,40,27889,="0.67"
40,CUZ-01,40,27890,="0.595"
40,CUZ-01,40,27891,="0.618444444444444"
40,CUZ-01,40,27892,="0.267"
40,CUZ-01,40,27893,="0.6405"
40,CUZ-01,40,27894,="0.513865789473684"
40,CUZ-01,40,27895,="0.508"
40,CUZ-01,40,27896,="0.465"
40,CUZ-01,40,27897,="0.618444444444444"
40,CUZ-01,40,27898,="0.595"
40,CUZ-01,40,27899,="0.33"
40,CUZ-01,40,27900,="0.578615384615385"
40,CUZ-01,40,27901,="0.326"
40,CUZ-01,40,27902,="0.515"
40,CUZ-01,40,27903,="0.387666666666667"
40,CUZ-01,40,27904,="0.5055"
40,CUZ-01,40,27905,="0.616"
40,CUZ-01,40,27906,="0.635"
40,CUZ-01,40,27907,="0.657106481481482"
40,CUZ-01,40,27908,="0.472333333333333"
40,CUZ-01,40,27909,="0.508"
40,CUZ-01,40,27910,="0.487833333333333"
40,CUZ-01,40,27911,="0.6"
40,CUZ-01,40,27912,="0.598571428571429"
40,CUZ-01,40,27913,="0.6"
40,CUZ-01,40,27914,="0.85"
40,CUZ-01,40,27915,="0.355666666666667"
40,CUZ-01,40,27916,="0.657106481481482"
40,CUZ-01,40,27917,="0.393915032679739"
40,CUZ-01,40,27918,="0.387666666666667"
40,CUZ-01,40,27919,="0.6"
40,CUZ-01,40,27920,="0.657106481481482"
40,CUZ-01,40,27921,="0.490833333333333"
40,CUZ-01,40,27922,="0.515"
40,CUZ-01,40,27923,="0.663"
40,CUZ-01,40,27924,="0.465"
40,CUZ-01,40,27925,="0.713"
40,CUZ-01,40,27926,="0.7685"
40,CUZ-01,40,27927,="0.824558666666667"
40,CUZ-01,40,27928,="0.267"
40,CUZ-01,40,27929,="0.27"
40,CUZ-01,40,27930,="0.616"
40,CUZ-01,40,27931,="0.595"
40,CUZ-01,40,27932,="0.53495"
40,CUZ-01,40,27933,="0.389933333333333"
40,CUZ-01,40,27934,="0.808"
40,CUZ-01,40,27935,="0.5055"
40,CUZ-01,40,27936,="0.515"
40,CUZ-01,40,27937,="0.7685"
40,CUZ-01,40,27938,="0.635"
40,CUZ-01,40,27939,="0.893"
40,CUZ-01,40,27940,="0.576333333333333"
40,CUZ-01,40,27941,="0.387666666666667"
40,CUZ-01,40,27942,="0.387666666666667"
40,CUZ-01,40,27943,="0.645"
40,CUZ-01,40,27944,="0.267"
40,CUZ-01,40,27945,="0.267"
40,CUZ-01,40,27946,="0.595"
40,CUZ-01,40,27947,="0.267"
40,CUZ-01,40,27948,="0.515"
40,CUZ-01,40,27949,="0.267"
40,CUZ-01,40,27950,="0.794"
40,CUZ-01,40,27951,="0.7685"
40,CUZ-01,40,27952,="0.635"
40,CUZ-01,40,27953,="0.515"
40,CUZ-01,40,27954,="0.387666666666667"
40,CUZ-01,40,27955,="0.490833333333333"
40,CUZ-01,40,27956,="0.593190476190476"
40,CUZ-01,40,27957,="0.515"
40,CUZ-01,40,27958,="0.515"
40,CUZ-01,40,27959,="0.672"
40,CUZ-01,40,27960,="0.635"
40,CUZ-01,40,27961,="0.23"
40,CUZ-01,40,27962,="0.49"
40,CUZ-01,40,27963,="0.7775"
40,CUZ-01,40,27964,="0.635"
40,CUZ-01,40,27965,="0.6"
40,CUZ-01,40,27966,="0.672"
40,CUZ-01,40,27967,="0.267"
40,CUZ-01,40,27968,="0.350428571428571"
40,CUZ-01,40,27969,="0.616"
40,CUZ-01,40,27970,="0.736533333333333"
40,CUZ-01,40,27971,="0.472333333333333"
40,CUZ-01,40,27972,="0.42"
40,CUZ-01,40,27973,="0.421"
40,CUZ-01,40,27974,="0.635"
40,CUZ-01,40,27975,="0.588814717970522"
40,CUZ-01,40,27976,="0.387666666666667"
40,CUZ-01,40,27977,="0.23"
40,CUZ-01,40,27978,="0.387666666666667"
40,CUZ-01,40,27979,="0.68025"
40,CUZ-01,40,27980,="0.618444444444444"
40,CUZ-01,40,27981,="0.7685"
40,CUZ-01,40,27982,="0.56"
40,CUZ-01,40,27983,="0.595"
40,CUZ-01,40,27984,="0.6"
40,CUZ-01,40,27985,="0.736533333333333"
40,CUZ-01,40,27986,="0.465"
40,CUZ-01,40,27987,="0.5055"
40,CUZ-01,40,27988,="0.936666666666667"
40,CUZ-01,40,27989,="0.49"
40,CUZ-01,40,27990,="0.267"
40,CUZ-01,40,27991,="0.38"
40,CUZ-01,40,27992,="0.508"
40,CUZ-01,40,27993,="0.465"
40,CUZ-01,40,27994,="0.515"
40,CUZ-01,40,27995,="0.701527777777778"
40,CUZ-01,40,27996,="0.508"
40,CUZ-01,40,27997,="0.503877777777778"
40,CUZ-01,40,27998,="0.616"
40,CUZ-01,40,27999,="0.565"
40,CUZ-01,40,28000,="0.7685"
40,CUZ-01,40,28001,="0.465"
40,CUZ-01,40,28002,="0.665"
40,CUZ-01,40,28003,="0.465"
40,CUZ-01,40,28004,="0.618444444444444"
40,CUZ-01,40,28005,="0.6"
40,CUZ-01,40,28006,="0.650875"
40,CUZ-01,40,28007,="0.618444444444444"
40,CUZ-01,40,28008,="0.7685"
40,CUZ-01,40,28009,="0.618444444444444"
40,CUZ-01,40,28010,="0.501055555555555"
40,CUZ-01,40,28011,="0.665"
40,CUZ-01,40,28012,="0.497637566788411"
40,CUZ-01,40,28013,="0.618444444444444"
40,CUZ-01,40,28014,="0.515"
40,CUZ-01,40,28015,="0.326"
40,CUZ-01,40,28016,="0.283333333333333"
40,CUZ-01,40,28017,="0.665"
40,CUZ-01,40,28018,="0.267"
40,CUZ-01,40,28019,="0.508"
40,CUZ-01,40,28020,="0.58"
40,CUZ-01,40,28021,="0.5575"
40,CUZ-01,40,28022,="0.23"
40,CUZ-01,40,28023,="0.635"
40,CUZ-01,40,28024,="0.635"
40,CUZ-01,40,28025,="0.41"
40,CUZ-01,40,28026,="0.437"
40,CUZ-01,40,28027,="0.515"
40,CUZ-01,40,28028,="0.633333333333333"
40,CUZ-01,40,28029,="0.503877777777778"
40,CUZ-01,40,28030,="0.387666666666667"
40,CUZ-01,40,28031,="0.515"
40,CUZ-01,40,28032,="0.47"
40,CUZ-01,40,28033,="0.8"
40,CUZ-01,40,28034,="0.508"
40,CUZ-01,40,28035,="0.618444444444444"
40,CUZ-01,40,28036,="0.392222222222222"
40,CUZ-01,40,28037,="0.640166666666667"
40,CUZ-01,40,28038,="0.387666666666667"
40,CUZ-01,40,28039,="0.585428571428571"
40,CUZ-01,40,28040,="0.645"
40,CUZ-01,40,28041,="0.67"
40,CUZ-01,40,28042,="0.618444444444444"
40,CUZ-01,40,28043,="0.726666666666667"
40,CUZ-01,40,28044,="0.42"
40,CUZ-01,40,28045,="0.808"
40,CUZ-01,40,28046,="0.635"
40,CUZ-01,40,28047,="0.6"
40,CUZ-01,40,28048,="0.376555555555556"
40,CUZ-01,40,28049,="0.635"
40,CUZ-01,40,28050,="0.355666666666667"
40,CUZ-01,40,28051,="0.7685"
40,CUZ-01,40,28052,="0.798046296296296"
40,CUZ-01,40,28053,="0.5125"
40,CUZ-01,40,28054,="0.618444444444444"
40,CUZ-01,40,28055,="0.267"
40,CUZ-01,40,28056,="0.712601476119124"
40,CUZ-01,40,28057,="0.508"
40,CUZ-01,40,28058,="0.267"
40,CUZ-01,40,28059,="0.51"
40,CUZ-01,40,28060,="0.56"
40,CUZ-01,40,28061,="0.69"
40,CUZ-01,40,28062,="0.465"
40,CUZ-01,40,28063,="0.62"
40,CUZ-01,40,28064,="0.515"
40,CUZ-01,40,28065,="0.383"
40,CUZ-01,40,28066,="0.675"
40,CUZ-01,40,28067,="0.326"
40,CUZ-01,40,28068,="0.640166666666667"
40,CUZ-01,40,28069,="0.7685"
40,CUZ-01,40,28070,="0.5575"
40,CUZ-01,40,28071,="0.635"
40,CUZ-01,40,28072,="0.267"
40,CUZ-01,40,28073,="0.7775"
40,CUZ-01,40,28074,="0.787481818181818"
40,CUZ-01,40,28075,="0.465"
40,CUZ-01,40,28076,="0.576333333333333"
40,CUZ-01,40,28077,="0.675"
40,CUZ-01,40,28078,="0.267"
40,CUZ-01,40,28079,="0.387666666666667"
40,CUZ-01,40,28080,="0.490833333333333"
40,CUZ-01,40,28081,="0.42"
40,CUZ-01,40,28082,="0.645"
40,CUZ-01,40,28083,="0.65"
40,CUZ-01,40,28084,="0.67"
40,CUZ-01,40,28085,="0.716"
40,CUZ-01,40,28086,="0.657106481481482"
40,CUZ-01,40,28087,="0.534375"
40,CUZ-01,40,28088,="0.75"
40,CUZ-01,40,28089,="0.588814717970522"
40,CUZ-01,40,28090,="0.326"
40,CUZ-01,40,28091,="0.267"
40,CUZ-01,40,28092,="0.267"
40,CUZ-01,40,28093,="0.588814717970522"
40,CUZ-01,40,28094,="0.387666666666667"
40,CUZ-01,40,28095,="0.49"
40,CUZ-01,40,28096,="0.267"
40,CUZ-01,40,28097,="0.62"
40,CUZ-01,40,28098,="0.267"
40,CUZ-01,40,28099,="0.68275"
40,CUZ-01,40,28100,="0.618444444444444"
40,CUZ-01,40,28101,="0.267"
40,CUZ-01,40,28102,="0.5575"
40,CUZ-01,40,28103,="0.350428571428571"
40,CUZ-01,40,28104,="0.645"
40,CUZ-01,40,28105,="0.758"
40,CUZ-01,40,28106,="0.616"
40,CUZ-01,40,28107,="0.579328228228228"
40,CUZ-01,40,28108,="0.67"
40,CUZ-01,40,28109,="0.533333333333333"
40,CUZ-01,40,28110,="0.533333333333333"
40,CUZ-01,40,28111,="0.8212"
40,CUZ-01,40,28112,="0.267"
40,CUZ-01,40,28113,="0.635"
40,CUZ-01,40,28114,="0.616"
40,CUZ-01,40,28115,="0.657106481481482"
40,CUZ-01,40,28116,="0.267"
40,CUZ-01,40,28117,="0.501055555555555"
40,CUZ-01,40,28118,="0.389933333333333"
40,CUZ-01,40,28119,="0.508"
40,CUZ-01,40,28120,="0.62"
40,CUZ-01,40,28121,="0.508"
40,CUZ-01,40,28122,="0.618444444444444"
40,CUZ-01,40,28123,="0.465"
40,CUZ-01,40,28124,="0.267"
40,CUZ-01,40,28125,="0.335"
40,CUZ-01,40,28126,="0.350428571428571"
40,CUZ-01,40,28127,="0.77"
40,CUZ-01,40,28128,="0.618444444444444"
40,CUZ-01,40,28129,="0.465"
40,CUZ-01,40,28130,="0.508"
40,CUZ-01,40,28131,="0.618444444444444"
40,CUZ-01,40,28132,="0.465"
40,CUZ-01,40,28133,="0.635"
40,CUZ-01,40,28134,="0.618444444444444"
40,CUZ-01,40,28135,="0.67"
40,CUZ-01,40,28136,="0.618444444444444"
40,CUZ-01,40,28137,="0.6"
40,CUZ-01,40,28138,="0.490833333333333"
40,CUZ-01,40,28139,="0.736533333333333"
40,CUZ-01,40,28140,="0.267"
40,CUZ-01,40,28141,="0.350428571428571"
40,CUZ-01,40,28142,="0.6"
40,CUZ-01,40,28143,="0.745398148148148"
40,CUZ-01,40,28144,="0.618444444444444"
40,CUZ-01,40,28145,="0.49"
40,CUZ-01,40,28146,="0.808"
40,CUZ-01,40,28147,="0.465"
40,CUZ-01,40,28148,="0.465"
40,CUZ-01,40,28149,="0.515"
40,CUZ-01,40,28150,="0.62"
40,CUZ-01,40,28151,="0.618444444444444"
40,CUZ-01,40,28152,="0.595"
40,CUZ-01,40,28153,="0.7685"
40,CUZ-01,40,28154,="0.618444444444444"
40,CUZ-01,40,28155,="0.465"
40,CUZ-01,40,28156,="0.618444444444444"
40,CUZ-01,40,28157,="0.42"
40,CUZ-01,40,28158,="0.595"
40,CUZ-01,40,28159,="0.640166666666667"
40,CUZ-01,40,28160,="0.618444444444444"
40,CUZ-01,40,28161,="0.5992"
40,CUZ-01,40,28162,="0.7685"
40,CUZ-01,40,28163,="0.267"
40,CUZ-01,40,28164,="0.618444444444444"
40,CUZ-01,40,28165,="0.5005"
40,CUZ-01,40,28166,="0.618444444444444"
40,CUZ-01,40,28167,="0.515"
40,CUZ-01,40,28168,="0.640166666666667"
40,CUZ-01,40,28169,="0.758"
40,CUZ-01,40,28170,="0.635"
40,CUZ-01,40,28171,="0.527566666666667"
40,CUZ-01,40,28172,="0.618444444444444"
40,CUZ-01,40,28173,="0.786714285714286"
40,CUZ-01,40,28174,="0.595"
40,CUZ-01,40,28175,="0.6405"
40,CUZ-01,40,28176,="0.618444444444444"
40,CUZ-01,40,28177,="0.56"
40,CUZ-01,40,28178,="0.515"
40,CUZ-01,40,28179,="0.267"
40,CUZ-01,40,28180,="0.267"
40,CUZ-01,40,28181,="0.635"
40,CUZ-01,40,28182,="0.490833333333333"
40,CUZ-01,40,28183,="0.7685"
40,CUZ-01,40,28184,="0.465"
40,CUZ-01,40,28185,="0.757310185185185"
40,CUZ-01,40,28186,="0.49"
40,CUZ-01,40,28187,="0.645"
40,CUZ-01,40,28188,="0.387666666666667"
40,CUZ-01,40,28189,="0.465"
40,CUZ-01,40,28190,="0.33"
40,CUZ-01,40,28191,="0.593190476190476"
40,CUZ-01,40,28192,="0.593190476190476"
40,CUZ-01,40,28193,="0.387666666666667"
40,CUZ-01,40,28194,="0.618444444444444"
40,CUZ-01,40,28195,="0.6"
40,CUZ-01,40,28196,="0.657106481481482"
40,CUZ-01,40,28197,="0.618444444444444"
40,CUZ-01,40,28198,="0.465"
40,CUZ-01,40,28199,="0.387666666666667"
40,CUZ-01,40,28200,="0.267"
40,CUZ-01,40,28201,="0.267"
40,CUZ-01,40,28202,="0.326"
40,CUZ-01,40,28203,="0.267"
40,CUZ-01,40,28204,="0.42"
40,CUZ-01,40,28205,="0.42"
40,CUZ-01,40,28206,="0.42"
40,CUZ-01,40,28207,="0.267"
40,CUZ-01,40,28208,="0.5005"
40,CUZ-01,40,28209,="0.387666666666667"
40,CUZ-01,40,28210,="0.267"
40,CUZ-01,40,28211,="0.635"
40,CUZ-01,40,28212,="0.6405"
40,CUZ-01,40,28213,="0.27"
40,CUZ-01,40,28214,="0.387666666666667"
40,CUZ-01,40,28215,="0.635"
40,CUZ-01,40,28216,="0.326"
40,CUZ-01,40,28217,="0.267"
40,CUZ-01,40,28218,="0.387666666666667"
40,CUZ-01,40,28219,="0.635"
40,CUZ-01,40,28220,="0.69"
40,CUZ-01,40,28221,="0.6"
40,CUZ-01,40,28222,="0.657106481481482"
40,CUZ-01,40,28223,="0.7685"
40,CUZ-01,40,28224,="0.618444444444444"
40,CUZ-01,40,28225,="0.579328228228228"
40,CUZ-01,40,28226,="0.86"
40,CUZ-01,40,28227,="0.635"
40,CUZ-01,40,28228,="0.58"
40,CUZ-01,40,28229,="0.618444444444444"
40,CUZ-01,40,28230,="0.5575"
40,CUZ-01,40,28231,="0.49"
40,CUZ-01,40,28232,="0.326"
40,CUZ-01,40,28233,="0.618444444444444"
40,CUZ-01,40,28234,="0.28"
40,CUZ-01,40,28235,="0.6"
40,CUZ-01,40,28236,="0.808"
40,CUZ-01,40,28237,="0.387666666666667"
40,CUZ-01,40,28238,="0.777111538461538"
40,CUZ-01,40,28239,="0.618444444444444"
40,CUZ-01,40,28240,="0.42"
40,CUZ-01,40,28241,="0.267"
40,CUZ-01,40,28242,="0.283333333333333"
40,CUZ-01,40,28243,="0.465"
40,CUZ-01,40,28244,="0.508"
40,CUZ-01,40,28245,="0.465"
40,CUZ-01,40,28246,="0.595"
40,CUZ-01,40,28247,="0.533"
40,CUZ-01,40,28248,="0.335"
40,CUZ-01,40,28249,="0.618444444444444"
40,CUZ-01,40,28250,="0.618444444444444"
40,CUZ-01,40,28251,="0.618444444444444"
40,CUZ-01,40,28252,="0.410277777777778"
40,CUZ-01,40,28253,="0.784285714285714"
40,CUZ-01,40,28254,="0.618444444444444"
40,CUZ-01,40,28255,="0.5556625"
40,CUZ-01,40,28256,="0.595"
40,CUZ-01,40,28257,="0.5575"
40,CUZ-01,40,28258,="0.501055555555555"
40,CUZ-01,40,28259,="0.350428571428571"
40,CUZ-01,40,28260,="0.534375"
40,CUZ-01,40,28261,="0.534375"
40,CUZ-01,40,28262,="0.49"
40,CUZ-01,40,28263,="0.635"
40,CUZ-01,40,28264,="0.635"
40,CUZ-01,40,28265,="0.8"
40,CUZ-01,40,28266,="0.736533333333333"
40,CUZ-01,40,28267,="0.616"
40,CUZ-01,40,28268,="0.387666666666667"
40,CUZ-01,40,28269,="0.618444444444444"
40,CUZ-01,40,28270,="0.465"
40,CUZ-01,40,28271,="0.694166666666667"
40,CUZ-01,40,28272,="0.7685"
40,CUZ-01,40,28273,="0.665"
40,CUZ-01,40,28274,="0.41"
40,CUZ-01,40,28275,="0.618444444444444"
40,CUZ-01,40,28276,="0.665"
40,CUZ-01,40,28277,="0.393915032679739"
40,CUZ-01,40,28278,="0.465"
40,CUZ-01,40,28279,="0.487833333333333"
40,CUZ-01,40,28280,="0.6"
40,CUZ-01,40,28281,="0.585428571428571"
40,CUZ-01,40,28282,="0.7685"
40,CUZ-01,40,28283,="0.8555"
40,CUZ-01,40,28284,="0.508"
40,CUZ-01,40,28285,="0.9"
40,CUZ-01,40,28286,="0.618444444444444"
40,CUZ-01,40,28287,="0.618444444444444"
40,CUZ-01,40,28288,="0.54"
40,CUZ-01,40,28289,="0.618444444444444"
40,CUZ-01,40,28290,="0.618444444444444"
40,CUZ-01,40,28291,="0.645"
40,CUZ-01,40,28292,="0.387666666666667"
40,CUZ-01,40,28293,="0.387666666666667"
40,CUZ-01,40,28294,="0.618444444444444"
40,CUZ-01,40,28295,="0.61"
40,CUZ-01,40,28296,="0.48"
40,CUZ-01,40,28297,="0.67"
40,CUZ-01,40,28298,="0.23"
40,CUZ-01,40,28299,="0.472333333333333"
40,CUZ-01,40,28300,="0.3115"
40,CUZ-01,40,28301,="0.657106481481482"
40,CUZ-01,40,28302,="0.579328228228228"
40,CUZ-01,40,28303,="0.48"
40,CUZ-01,40,28304,="0.387666666666667"
40,CUZ-01,40,28305,="0.490833333333333"
40,CUZ-01,40,28306,="0.6"
40,CUZ-01,40,28307,="0.713"
40,CUZ-01,40,28308,="0.635"
40,CUZ-01,40,28309,="0.387666666666667"
40,CUZ-01,40,28310,="0.387666666666667"
40,CUZ-01,40,28311,="0.267"
40,CUZ-01,40,28312,="0.6405"
40,CUZ-01,40,28313,="0.27"
40,CUZ-01,40,28314,="0.515"
40,CUZ-01,40,28315,="0.3115"
40,CUZ-01,40,28316,="0.267"
40,CUZ-01,40,28317,="0.267"
40,CUZ-01,40,28318,="0.6405"
40,CUZ-01,40,28319,="0.387666666666667"
40,CUZ-01,40,28320,="0.265"
40,CUZ-01,40,28321,="0.490833333333333"
40,CUZ-01,40,28322,="0.421"
40,CUZ-01,40,28323,="0.515"
40,CUZ-01,40,28324,="0.635"
40,CUZ-01,40,28325,="0.515"
40,CUZ-01,40,28326,="0.458428571428572"
40,CUZ-01,40,28327,="0.3115"
40,CUZ-01,40,28328,="0.515"
40,CUZ-01,40,28329,="0.635"
